list-il-none,8,4,1,96,294478,0
list-dl-none,8,4,1,96,306089,0
list-idl-none,8,4,1,96,291999,0
list-none-none,8,8,1,192,273605,0
list-i-none,8,8,1,192,324125,0
list-d-none,8,8,1,192,299694,0
list-l-none,8,8,1,192,367115,0
list-id-none,8,8,1,192,306095,0
list-il-none,8,8,1,192,264352,0
list-dl-none,8,8,1,192,314423,0
list-idl-none,8,8,1,192,333599,0
list-none-none,8,16,1,384,317856,0
list-i-none,8,16,1,384,335200,0
list-d-none,8,16,1,384,303268,0
list-l-none,8,16,1,384,288024,0
list-id-none,8,16,1,384,287380,0
list-il-none,8,16,1,384,241208,0
list-dl-none,8,16,1,384,267791,0
list-idl-none,8,16,1,384,263523,0
list-none-none,8,32,1,768,327820,0
list-i-none,8,32,1,768,268566,0
list-d-none,8,32,1,768,330464,0
list-l-none,8,32,1,768,323926,0
list-id-none,8,32,1,768,299454,0
list-il-none,8,32,1,768,261316,0
list-dl-none,8,32,1,768,301130,0
list-idl-none,8,32,1,768,235235,0
list-none-none,12,1,1,36,390956,0
list-i-none,12,1,1,36,466761,0
list-d-none,12,1,1,36,481652,0
list-l-none,12,1,1,36,482801,0
list-id-none,12,1,1,36,451748,0
list-il-none,12,1,1,36,430156,0
list-dl-none,12,1,1,36,453863,0
list-idl-none,12,1,1,36,458466,0
list-none-none,12,2,1,72,488109,0
list-i-none,12,2,1,72,474681,0
list-d-none,12,2,1,72,470914,0
list-l-none,12,2,1,72,453600,0
list-id-none,12,2,1,72,493495,0
list-il-none,12,2,1,72,428693,0
list-dl-none,12,2,1,72,476435,0
list-idl-none,12,2,1,72,470362,0
list-none-none,12,4,1,144,401062,0
list-i-none,12,4,1,144,485753,0
list-d-none,12,4,1,144,431818,0
list-l-none,12,4,1,144,481679,0
list-id-none,12,4,1,144,470759,0
list-il-none,12,4,1,144,440733,0
list-dl-none,12,4,1,144,500466,0
list-idl-none,12,4,1,144,437101,0
list-none-none,12,8,1,288,513927,0
list-i-none,12,8,1,288,455437,0
list-d-none,12,8,1,288,459695,0
list-l-none,12,8,1,288,425635,0
list-id-none,12,8,1,288,448767,0
list-il-none,12,8,1,288,468266,0
list-dl-none,12,8,1,288,454464,0
list-idl-none,12,8,1,288,432944,0
list-none-none,12,16,1,576,465470,0
list-i-none,12,16,1,576,475787,0
list-d-none,12,16,1,576,459164,0
list-l-none,12,16,1,576,460711,0
list-id-none,12,16,1,576,446602,0
list-il-none,12,16,1,576,475243,0
list-dl-none,12,16,1,576,463626,0
list-idl-none,12,16,1,576,449862,0
list-none-none,12,32,1,1152,499033,0
list-i-none,12,32,1,1152,478255,0
list-d-none,12,32,1,1152,467134,0
list-l-none,12,32,1,1152,461286,0
list-id-none,12,32,1,1152,420530,0
list-il-none,12,32,1,1152,480613,0
list-dl-none,12,32,1,1152,478841,0
list-idl-none,12,32,1,1152,496331,0
list-none-m,2,1,1,6,134254,0
list-i-m,2,1,1,6,89312,0
list-d-m,2,1,1,6,144005,0
list-l-m,2,1,1,6,113912,0
list-id-m,2,1,1,6,86223,0
list-il-m,2,1,1,6,148760,0
list-dl-m,2,1,1,6,149623,0
list-idl-m,2,1,1,6,92662,0
list-none-s,2,1,1,6,149898,0
list-i-s,2,1,1,6,112151,0
list-d-s,2,1,1,6,90282,0
list-l-s,2,1,1,6,150493,0
list-id-s,2,1,1,6,92626,0
list-il-s,2,1,1,6,148600,0
list-dl-s,2,1,1,6,103573,0
list-idl-s,2,1,1,6,147452,0
list-none-m,2,2,1,12,151086,0
list-i-m,2,2,1,12,90329,0
list-d-m,2,2,1,12,145104,0
list-l-m,2,2,1,12,107020,0
list-id-m,2,2,1,12,151525,0
list-il-m,2,2,1,12,145799,0
list-dl-m,2,2,1,12,104401,0
list-idl-m,2,2,1,12,146104,0
list-none-s,2,2,1,12,142308,0
list-i-s,2,2,1,12,151432,0
list-d-s,2,2,1,12,94243,0
list-l-s,2,2,1,12,150811,0
list-id-s,2,2,1,12,146303,0
list-il-s,2,2,1,12,149337,0
list-dl-s,2,2,1,12,92933,0
list-idl-s,2,2,1,12,145884,0
list-none-m,2,4,1,24,151883,0
list-i-m,2,4,1,24,91533,0
list-d-m,2,4,1,24,148391,0
list-l-m,2,4,1,24,146236,0
list-id-m,2,4,1,24,94844,0
list-il-m,2,4,1,24,153419,0
list-dl-m,2,4,1,24,132437,0
list-idl-m,2,4,1,24,84191,0
list-none-s,2,4,1,24,146291,0
list-i-s,2,4,1,24,152257,0
list-d-s,2,4,1,24,89707,0
list-l-s,2,4,1,24,147099,0
list-id-s,2,4,1,24,147506,0
list-il-s,2,4,1,24,94985,0
list-dl-s,2,4,1,24,148488,0
list-idl-s,2,4,1,24,149883,0
list-none-m,2,8,1,48,84448,0
list-i-m,2,8,1,48,148397,0
list-d-m,2,8,1,48,149071,0
list-l-m,2,8,1,48,99074,0
list-id-m,2,8,1,48,148331,0
list-il-m,2,8,1,48,145026,0
list-dl-m,2,8,1,48,103925,0
list-idl-m,2,8,1,48,170013,0
list-none-s,2,8,1,48,149932,0
list-i-s,2,8,1,48,90005,0
list-d-s,2,8,1,48,142077,0
list-l-s,2,8,1,48,148241,0
list-id-s,2,8,1,48,93091,0
list-il-s,2,8,1,48,148332,0
list-dl-s,2,8,1,48,150942,0
list-idl-s,2,8,1,48,82236,0
list-none-m,2,16,1,96,152222,0
list-i-m,2,16,1,96,121329,0
list-d-m,2,16,1,96,150713,0
list-l-m,2,16,1,96,153630,0
list-id-m,2,16,1,96,87296,0
list-il-m,2,16,1,96,152757,0
list-dl-m,2,16,1,96,155082,0
list-idl-m,2,16,1,96,147142,0
list-none-s,2,16,1,96,89893,0
list-i-s,2,16,1,96,150143,0
list-d-s,2,16,1,96,147218,0
list-l-s,2,16,1,96,106925,0
list-id-s,2,16,1,96,159219,0
list-il-s,2,16,1,96,149852,0
list-dl-s,2,16,1,96,146814,0
list-idl-s,2,16,1,96,98386,0
list-none-m,2,32,1,192,155178,0
list-i-m,2,32,1,192,155193,0
list-d-m,2,32,1,192,120851,0
list-l-m,2,32,1,192,100685,0
list-id-m,2,32,1,192,132876,0
list-il-m,2,32,1,192,150723,0
list-dl-m,2,32,1,192,162305,0
list-idl-m,2,32,1,192,95834,0
list-none-s,2,32,1,192,154358,0
list-i-s,2,32,1,192,154865,0
list-d-s,2,32,1,192,151020,0
list-l-s,2,32,1,192,92350,0
list-id-s,2,32,1,192,154128,0
list-il-s,2,32,1,192,155300,0
list-dl-s,2,32,1,192,106607,0
list-idl-s,2,32,1,192,153515,0
list-none-m,4,1,1,12,174435,0
list-i-m,4,1,1,12,206835,0
list-d-m,4,1,1,12,180435,0
list-l-m,4,1,1,12,178349,0
list-id-m,4,1,1,12,186974,0
list-il-m,4,1,1,12,152392,0
list-dl-m,4,1,1,12,179934,0
list-idl-m,4,1,1,12,175571,0
list-none-s,4,1,1,12,178502,0
list-i-s,4,1,1,12,145548,0
list-d-s,4,1,1,12,173470,0
list-l-s,4,1,1,12,180206,0
list-id-s,4,1,1,12,169929,0
list-il-s,4,1,1,12,151387,0
list-dl-s,4,1,1,12,170723,0
list-idl-s,4,1,1,12,174051,0
list-none-m,4,2,1,24,178868,0
list-i-m,4,2,1,24,163299,0
list-d-m,4,2,1,24,187460,0
list-l-m,4,2,1,24,176978,0
list-id-m,4,2,1,24,129279,0
list-il-m,4,2,1,24,180808,0
list-dl-m,4,2,1,24,171420,0
list-idl-m,4,2,1,24,179924,0
list-none-s,4,2,1,24,145033,0
list-i-s,4,2,1,24,180931,0
list-d-s,4,2,1,24,162448,0
list-l-s,4,2,1,24,179466,0
list-id-s,4,2,1,24,181043,0
list-il-s,4,2,1,24,157601,0
list-dl-s,4,2,1,24,164435,0
list-idl-s,4,2,1,24,173294,0
list-none-m,4,4,1,48,175703,0
list-i-m,4,4,1,48,116999,0
list-d-m,4,4,1,48,166385,0
list-l-m,4,4,1,48,172055,0
list-id-m,4,4,1,48,121421,0
list-il-m,4,4,1,48,192936,0
list-dl-m,4,4,1,48,184555,0
list-idl-m,4,4,1,48,194638,0
list-none-s,4,4,1,48,199541,0
list-i-s,4,4,1,48,170626,0
list-d-s,4,4,1,48,138462,0
list-l-s,4,4,1,48,172314,0
list-id-s,4,4,1,48,179167,0
list-il-s,4,4,1,48,197094,0
list-dl-s,4,4,1,48,135389,0
list-idl-s,4,4,1,48,179814,0
list-none-m,4,8,1,96,185190,0
list-i-m,4,8,1,96,197540,0
list-d-m,4,8,1,96,182082,0
list-l-m,4,8,1,96,146109,0
list-id-m,4,8,1,96,180694,0
list-il-m,4,8,1,96,177516,0
list-dl-m,4,8,1,96,184461,0
list-idl-m,4,8,1,96,185600,0
list-none-s,4,8,1,96,172672,0
list-i-s,4,8,1,96,182100,0
list-d-s,4,8,1,96,143412,0
list-l-s,4,8,1,96,173955,0
list-id-s,4,8,1,96,178138,0
list-il-s,4,8,1,96,138594,0
list-dl-s,4,8,1,96,170802,0
list-idl-s,4,8,1,96,181407,0
list-none-m,4,16,1,192,120496,0
list-i-m,4,16,1,192,184158,0
list-d-m,4,16,1,192,188493,0
list-l-m,4,16,1,192,238462,0
list-id-m,4,16,1,192,171765,0
list-il-m,4,16,1,192,169852,0
list-dl-m,4,16,1,192,127574,0
list-idl-m,4,16,1,192,176466,0
list-none-s,4,16,1,192,168793,0
list-i-s,4,16,1,192,154268,0
list-d-s,4,16,1,192,175917,0
list-l-s,4,16,1,192,168359,0
list-id-s,4,16,1,192,142896,0
list-il-s,4,16,1,192,175442,0
list-dl-s,4,16,1,192,170296,0
list-idl-s,4,16,1,192,167685,0
list-none-m,4,32,1,384,190039,0
list-i-m,4,32,1,384,183093,0
list-d-m,4,32,1,384,206350,0
list-l-m,4,32,1,384,142346,0
list-id-m,4,32,1,384,203738,0
list-il-m,4,32,1,384,192935,0
list-dl-m,4,32,1,384,186856,0
list-idl-m,4,32,1,384,209628,0
list-none-s,4,32,1,384,174739,0
list-i-s,4,32,1,384,139206,0
list-d-s,4,32,1,384,191759,0
list-l-s,4,32,1,384,191101,0
list-id-s,4,32,1,384,184861,0
list-il-s,4,32,1,384,181590,0
list-dl-s,4,32,1,384,180142,0
list-idl-s,4,32,1,384,154912,0
list-none-m,8,1,1,24,304885,0
list-i-m,8,1,1,24,340558,0
list-d-m,8,1,1,24,316757,0
list-l-m,8,1,1,24,264849,0
list-id-m,8,1,1,24,268404,0
list-il-m,8,1,1,24,323182,0
list-dl-m,8,1,1,24,306565,0
list-idl-m,8,1,1,24,315603,0
list-none-s,8,1,1,24,308874,0
list-i-s,8,1,1,24,302191,0
list-d-s,8,1,1,24,286634,0
list-l-s,8,1,1,24,250936,0
list-id-s,8,1,1,24,256127,0
list-il-s,8,1,1,24,241046,0
list-dl-s,8,1,1,24,320778,0
list-idl-s,8,1,1,24,265942,0
list-none-m,8,2,1,48,296150,0
list-i-m,8,2,1,48,315450,0
list-d-m,8,2,1,48,287664,0
list-l-m,8,2,1,48,328755,0
list-id-m,8,2,1,48,346821,0
list-il-m,8,2,1,48,325230,0
list-dl-m,8,2,1,48,322518,0
